Scheme Code,Division Code,Division Description,Treasury Code,Treasury,Grant Number,Grant Head Description,Major Head Code,Major Head Description,Scheme Code Description,Standard Object Code,Standard Object Description,Plan / Non-Plan,Voted / Charged,fiscal_year,Progressive Allotment,Actual Progressive Expenditure upto month (October),Provisional Current Month Expenditure(November),Total Expenditure Upto Month (November),% A/E,overall expenditure,excess
4202012033300,2200.0,ALLAHABAD,64.0,ALLAHABAD II,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,99950.0,0,99950.0,99.95,99950.0,50.0
4202012021000,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,क्षेत्रीय कर्मचारी निरीक्षण वर्ग (पुरूष),25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,99975.0,0,99975.0,99.98,99975.0,25.0
4202012033300,1400.0,MORADABAD,92.0,SAMBHAL,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,99976.0,0,99976.0,99.98,99976.0,24.0
4202012033300,4300.0,LUCKNOW COLL.,47.0,HARDOI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,99983.0,0,99983.0,99.98,99983.0,17.0
4202012033300,800.0,AGRA,8.0,AGRA,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,200000.0,199990.0,0,199990.0,100.0,199990.0,10.0
4202012033300,800.0,AGRA,6.0,ALIGARH,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,99992.0,0,99992.0,99.99,99992.0,8.0
4202012010101,200.0,SAHARANPUR,91.0,SHAMLI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,7950000.0,7950000.0,0,7950000.0,100.0,7950000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012010101,200.0,SAHARANPUR,2.0,SAHARANPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,14100000.0,14100000.0,0,14100000.0,100.0,14100000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012020400,1400.0,MORADABAD,12.0,BIJNOR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2017-2018,18442000.0,18442000.0,0,18442000.0,100.0,18442000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012020400,200.0,SAHARANPUR,91.0,SHAMLI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2017-2018,10000000.0,10000000.0,0,10000000.0,100.0,10000000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012010500,200.0,SAHARANPUR,91.0,SHAMLI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,4683000.0,4683000.0,0,4683000.0,100.0,4683000.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012010101,2700.0,VARANASI,27.0,VARANASI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,16409546.0,16409546.0,0,16409546.0,100.0,16409546.0,0.0
4202012010500,2700.0,VARANASI,30.0,GHAZIPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,7805000.0,7805000.0,0,7805000.0,100.0,7805000.0,0.0
4202012031100,2700.0,VARANASI,27.0,VARANASI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,"सम्पूर्णानन्द संस्कृत विश्वविद्यालय, वाराणसी",24,वृहत् निर्माण कार्य,N,V,2017-2018,36650000.0,36650000.0,0,36650000.0,100.0,36650000.0,0.0
4202012031900,2700.0,VARANASI,27.0,VARANASI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयों में आधारभूत सुविधाओं का विस्तार,24,वृहत् निर्माण कार्य,N,V,2017-2018,6950000.0,6950000.0,0,6950000.0,100.0,6950000.0,0.0
4202012033300,2700.0,VARANASI,77.0,CHANDAULI,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय उपाधि महाविद्यालय,25,लघु निर्माण कार्य,N,V,2017-2018,100000.0,100000.0,0,100000.0,100.0,100000.0,0.0
4202012020500,4300.0,LUCKNOW COLL.,48.0,KHERI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,"राजकीय उ.मा.विद्यालयों का भवन निर्माण, विस्तार, विद्युतीकरण एवं भूमि/भवन क्रय (जिला योजना)",24,वृहत् निर्माण कार्य,N,V,2017-2018,4836000.0,4836000.0,0,4836000.0,100.0,4836000.0,0.0
4202012010500,4300.0,LUCKNOW COLL.,48.0,KHERI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,8585500.0,8585500.0,0,8585500.0,100.0,8585500.0,0.0
4202041050300,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय जिला पुस्तकालयों के भवनों क़ा निर्माण कार्य,24,वृहत् निर्माण कार्य,N,V,2017-2018,10366000.0,10366000.0,0,10366000.0,100.0,10366000.0,0.0
4202012021800,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,ई-बुक्स का क्रय / ई- लाइब्रेरी की स्थापना,47,कम्प्यूटर अनुरक्षण/तत्सम्बन्धी स्टेशनरी का क्रय,N,V,2017-2018,917000.0,917000.0,0,917000.0,100.0,917000.0,0.0
4202012010500,2700.0,VARANASI,77.0,CHANDAULI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,5463500.0,5463500.0,0,5463500.0,100.0,5463500.0,0.0
4202012021300,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2017-2018,300000.0,300000.0,0,300000.0,100.0,300000.0,0.0
4202012021300,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय माध्यमिक विद्यालय (बालक/बालिका),25,लघु निर्माण कार्य,N,V,2017-2018,299751.0,299751.0,0,299751.0,100.0,299751.0,0.0
4202012021600,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2017-2018,251400.0,251400.0,0,251400.0,100.0,251400.0,0.0
4202012010500,4300.0,LUCKNOW COLL.,43.0,LUCKNOW COLL.,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,6244000.0,6244000.0,0,6244000.0,100.0,6244000.0,0.0
4202012021400,2700.0,VARANASI,77.0,CHANDAULI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय संस्कत पाठशाला,25,लघु निर्माण कार्य,N,V,2017-2018,25000.0,25000.0,0,25000.0,100.0,25000.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,404485412.0,404485412.0,0,404485412.0,100.0,404485412.0,0.0
4202012010500,4300.0,LUCKNOW COLL.,46.0,SITAPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,8585500.0,8585500.0,0,8585500.0,100.0,8585500.0,0.0
4202012021500,2700.0,VARANASI,27.0,VARANASI,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,केन्द्रीय राज्य पुस्तकालय,25,लघु निर्माण कार्य,N,V,2017-2018,667000.0,667000.0,0,667000.0,100.0,667000.0,0.0
4202012010500,2700.0,VARANASI,27.0,VARANASI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,8585500.0,8585500.0,0,8585500.0,100.0,8585500.0,0.0
4202012010500,4300.0,LUCKNOW COLL.,44.0,UNNAO TREASURY,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,7805000.0,0.0,0,0.0,0.0,0.0,0.0
4202012010500,2700.0,VARANASI,29.0,JAUNPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,8585500.0,8585500.0,0,8585500.0,100.0,8585500.0,0.0
4202012010101,200.0,SAHARANPUR,3.0,MUZAFFARNAGAR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,10927000.0,10927000.0,0,10927000.0,100.0,10927000.0,0.0
4202012022700,4300.0,LUCKNOW COLL.,89.0,CSMAHARAJ NAGAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,नये सैनिक स्कूलों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2017-2018,132244000.0,132244000.0,0,132244000.0,100.0,132244000.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012021800,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,ई-बुक्स का क्रय / ई- लाइब्रेरी की स्थापना,16,व्यावसायिक तथा विशेष सेवाओं के लिए भुगतान,N,V,2017-2018,14080645.0,14080645.0,0,14080645.0,100.0,14080645.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012030201,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,मॉडल डिग्री कालेजों की स्थापना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,337309000.0,337309000.0,0,337309000.0,100.0,337309000.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,404485412.0,404485412.0,0,404485412.0,100.0,404485412.0,0.0
4202012030203,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राज्य विश्वविद्यालयो में आधारभूत सुविधाएं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,404485412.0,404485412.0,0,404485412.0,100.0,404485412.0,0.0
4202012030202,4300.0,LUCKNOW COLL.,60.0,LUCKNOW-JB,73,शिक्षा विभाग (उच्च शिक्षा),4202,,राजकीय महाविद्यालयों में आधारभूत सुविधाए ं उपलब्ध कराया जाना (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,211730000.0,211730000.0,0,211730000.0,100.0,211730000.0,0.0
4202012010101,400.0,MEERUT SADAR,5.0,BULANDSHAHR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,12577500.0,12577500.0,0,12577500.0,100.0,12577500.0,0.0
4202012010500,400.0,MEERUT SADAR,4.0,MEERUT SADAR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,7024500.0,7024500.0,0,7024500.0,100.0,7024500.0,0.0
4202012010500,400.0,MEERUT SADAR,59.0,GHAZIABAD,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,4683000.0,4683000.0,0,4683000.0,100.0,4683000.0,0.0
4202012010500,400.0,MEERUT SADAR,76.0,G.B.NAGAR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,6244000.0,0.0,0,0.0,0.0,0.0,0.0
4202012020500,400.0,MEERUT SADAR,5.0,BULANDSHAHR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,"राजकीय उ.मा.विद्यालयों का भवन निर्माण, विस्तार, विद्युतीकरण एवं भूमि/भवन क्रय (जिला योजना)",24,वृहत् निर्माण कार्य,N,V,2017-2018,12161239.0,12161239.0,0,12161239.0,100.0,12161239.0,0.0
4202012020400,400.0,MEERUT SADAR,4.0,MEERUT SADAR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,राजकीय उच्चतर माध्यमिक विद्यालयों की स्थापना,24,वृहत् निर्माण कार्य,N,V,2017-2018,23211000.0,23211000.0,0,23211000.0,100.0,23211000.0,0.0
4202012021600,400.0,MEERUT SADAR,5.0,BULANDSHAHR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2017-2018,500000.0,500000.0,0,500000.0,100.0,500000.0,0.0
4202012010500,400.0,MEERUT SADAR,90.0,HAPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,4683000.0,4683000.0,0,4683000.0,100.0,4683000.0,0.0
4202012021600,2800.0,MIRZAPUR,28.0,MIRZAPUR,72,शिक्षा विभाग (माध्यमिक शिक्षा),4202,,वर्तमान जिला राजकीय पुस्तकालय,25,लघु निर्माण कार्य,N,V,2017-2018,478800.0,478800.0,0,478800.0,100.0,478800.0,0.0
4202012010101,1400.0,MORADABAD,17.0,RAMPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,20230250.0,20230250.0,0,20230250.0,100.0,20230250.0,0.0
4202012010101,1400.0,MORADABAD,92.0,SAMBHAL,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,16307513.0,16307513.0,0,16307513.0,100.0,16307513.0,0.0
4202012010500,1400.0,MORADABAD,14.0,MORADABAD,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,7024500.0,7024500.0,0,7024500.0,100.0,7024500.0,0.0
4202012010101,2800.0,MIRZAPUR,69.0,TRY.SONBHADRA,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,20621875.0,20621875.0,0,20621875.0,100.0,20621875.0,0.0
4202012010101,2800.0,MIRZAPUR,28.0,MIRZAPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,22296443.0,22296443.0,0,22296443.0,100.0,22296443.0,0.0
4202012010101,2800.0,MIRZAPUR,72.0,BHADOHI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,सर्व शिक्षा अभियान के अन्तर्गत प्राथमिक एवं उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास (के.60/रा.40-के.+रा.),24,वृहत् निर्माण कार्य,N,V,2017-2018,10999761.0,10999761.0,0,10999761.0,100.0,10999761.0,0.0
4202012010500,1400.0,MORADABAD,86.0,J.P.NAGAR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,6244000.0,6244000.0,0,6244000.0,100.0,6244000.0,0.0
4202012010500,2800.0,MIRZAPUR,72.0,BHADOHI,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,5463500.0,5463500.0,0,5463500.0,100.0,5463500.0,0.0
4202012010500,1400.0,MORADABAD,17.0,RAMPUR,71,शिक्षा विभाग (प्राथमिक शिक्षा),4202,,बेसिक शिक्षा परिषद द्वारा संचालित उच्च प्राथमिक विद्यालयों में अवस्थापना सुविधाओं का विकास,24,वृहत् निर्माण कार्य,N,V,2017-2018,6244000.0,6244000.0,0,6244000.0,100.0,6244000.0,0.0
